transaction_id,item_id,item_name
1862940,39879,Organic Whole Sage
3328693,33037,Wheat English Muffins
2037292,21137,Organic Strawberries
1926101,36418,Grapes Green Seedless
2913987,311,Naturals Savory Turkey Breakfast Sausage
2610913,20580,Original Real Vegetable Chips
2681064,4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry
1903034,31513,Kefir Cultured Milk Smoothie Plain
165705,42680,Chunky Chocolate Chip Flax Muffins
2498304,26172,Light Sour Cream
3313594,21019,Roasted Red Pepper Hummus
1454449,294,Minis Original Saltine Crackers
102106,24010,Wheat Gluten Free Waffles
2904083,26604,Organic Blackberries
2081073,19816,Sonoma Traditional Flour Tortillas 10 Count
1715695,40581,Snack'mms Kosher Dill Pickles
2950129,19057,Organic Large Extra Fancy Fuji Apple
583608,41665,Organic Mexican Blend Finely Shredded Cheese
2233552,47209,Organic Hass Avocado
100289,9337,Purity Farms Ghee Clarified Butter
1423367,47630,Medium Navel Orange
2146931,20489,Dark Chocolate with Pomegranate
2337998,38370,Daisy Classic Disposable Women's Razors
2390140,5450,Small Hass Avocado
2268140,16797,Strawberries
885907,18434,Organic Whole Crimini Mushrooms
372626,9290,Country Cheddar Bowl
547836,16168,Large Organic Omega3 Brown Eggs
1656911,39891,Steamers Broccoli & Cheese Sauce
1928128,21938,Green Bell Pepper
533222,30233,Organic Large Brown Grade AA Cage Free Eggs
1539760,29397,Chickpeas! Penne Pasta
56346,46496,Z Bar Protein Peanut Butter Chocolate Protein Snack Bar
1407856,45866,Fig Newmans Fruit Filled Cookies
2440169,24177,Total 2% Yogurt Key Lime
2604050,13755,Instant Oatmeal Maple & Brown Sugar
719079,17948,Frozen Organic Wild Blueberries
256304,26369,Organic Roma Tomato
142922,5878,Organic Ground Cardamom
366526,5732,Medium Salsa Con Queso
1354599,3957,100% Raw Coconut Water
3105848,14277,Kava Stress Relief Tea
886827,42958,Rustic Baguette
214296,21847,Lemongrass Citrus Scent Disinfecting Wipes
990663,17303,Grass-fed 90% Ground Beef
617334,32950,"Breaded Chicken Breast Nuggets, Gluten Free"
2037474,25108,Dairy Free Soy Strawberry Alternative
144149,14715,Coconut Water
3358379,3957,100% Raw Coconut Water
2306734,26443,Sesame Street Mini Cheese Ravioli
1318420,23322,Golden Delicious Apple
784900,38928,0% Greek Strained Yogurt
1991105,33000,Pure Irish Butter
216467,11782,Bing Cherries
2099511,6195,Eggo Mini Homestyle Waffles
2723885,46226,Thick & Crispy Tortilla Chips
637689,38383,Organic White Onions
1130414,25108,Dairy Free Soy Strawberry Alternative
1273079,40454,Marketplace Vermont White Cheddar Mac & Cheese
2793394,13517,Whole Wheat Bread
1745968,37053,Just Mayo
733447,30489,Original Hummus
124054,21137,Organic Strawberries
1791874,8251,Roasted Mushroom Pizza
879164,6046,Boneless Skinless Chicken Breast
1664517,15429,Organic Chai Tea Latte Concentrate
607747,30489,Original Hummus
450039,34126,Organic Italian Parsley Bunch
3241577,24231,Tahitian Vanilla Bean Gelato
820849,9104,Rice Crust Roasted Vegetable Pizza
1857935,34584,Organic Sliced Peaches
1982482,13176,Bag of Organic Bananas
1295302,12817,Original Baked Whole Grain Wheat Crackers
1598565,18523,Total 2% All Natural Greek Strained Yogurt with Honey
1809505,4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry
1915645,6341,Brown Eggs
446772,8467,Cinnamon Raisin Bread
1082553,9438,Honey Graham Sticks
2921474,25890,Boneless Skinless Chicken Breasts
1573357,46676,Total 0% Nonfat Greek Yogurt
2041779,27841,White Whole Mushrooms
1320395,45535,Organic Low Sodium Chicken Broth
2535660,3481,Pineapple
434505,11140,Organic Romaine Leaf
459703,28597,Organic Stoneground Wheat Crackers
1179498,16797,Strawberries
2027639,39411,Organic Cinnamon Harvest Cereal
473098,20995,Organic Broccoli Florets
51333,311,Naturals Savory Turkey Breakfast Sausage
1772151,44683,Brussels Sprouts
160319,34358,Garlic
1761468,21938,Green Bell Pepper
1976440,44204,Organic Honey Graham Crackers
2126300,5785,Organic Reduced Fat 2% Milk
594794,33636,Organic Shells And White Cheddar
1288780,46802,Pineapple Chunks
1696352,35547,Organic Baby Kale
2546040,22935,Organic Yellow Onion
800556,38772,Provolone
2860302,23233,California Sourdough Bread
2470731,4534,Greek Yogurt Flip Salted Caramel Crunch
2372210,22298,Yo Baby Organic Whole Milk Banana Mango Yogurt
1475667,4920,Seedless Red Grapes
203151,27086,Half & Half
2386258,9175,Diet Coke Caffeine Free Soda
2227389,47766,Organic Avocado
387364,47366,Raisin Bran Crunch Cereal
2987388,36790,Spring Water Body Wash
805750,36011,Organic Fat Free Milk
3404353,28464,"Whipped Light Cream, Original"
323219,24852,Banana
2715088,41793,Mini Chocolate Chunk Cookies
1853378,17794,Carrots
1347938,17224,Oats & Honey Gluten Free Granola
89377,4605,Yellow Onions
3225229,6287,Organic & Raw Strawberry Serenity Kombucha
2994134,37792,Original Baked Cheese Puffs
2687110,47141,Cola
2346836,6297,Cheese Puffs Original
261652,27104,Fresh Cauliflower
916267,13176,Bag of Organic Bananas
1920196,45767,Sunny Days Strawberry Snack Bars
1563056,18465,Organic Grade A Free Range Large Brown Eggs
1081054,34229,Petite Peas
32019,13176,Bag of Organic Bananas
2201000,15290,Orange Bell Pepper
364043,11520,Large Alfresco Eggs
1699800,24852,Banana
1226694,24838,Unsweetened Almondmilk
1839237,33000,Pure Irish Butter
1801337,21333,Original Whipped Cream Cheese
1221864,48747,Oh My Yog! Gingered Pear Trilayer Yogurt
2327960,37354,Flour Tortillas Soft Taco
1903903,40706,Organic Grape Tomatoes
2622654,13176,Bag of Organic Bananas
2792603,3661,S'mores Luna Bar
2255849,44479,Organic Stringles Mozzarella String Cheese
2057793,3397,Organic Lightly Salted Sea Salt Thin & Crispy Restaurant Style Tortilla Chips
2382683,44245,Honey Maid Graham Crackers
3399949,28204,Organic Fuji Apple
2362303,47209,Organic Hass Avocado
2873254,26395,Vermont White Cheddar
2801302,13702,Good Seed Organic Thin Sliced Bread
915923,26348,Mixed Fruit Fruit Snacks
73278,8536,Green Leaf Shreds
2636683,8174,Organic Navel Orange
3132341,44359,Organic Small Bunch Celery
2455952,23645,Sour Cream & Onion Potato Chips
1945159,27647,Organic Rosemary Olive Oil Stoneground Wheat Crackers
1899910,21497,White Sandwich Bread
1053819,38383,Organic White Onions
2044088,25890,Boneless Skinless Chicken Breasts
3115227,21288,Blackberries
1887725,37119,Uncured Pepperoni
3405343,12659,Double Chocolate Chip Cookies with Dirty Mint Chip Ice Cream
2949688,8480,Organic Fuel High Protein Vanilla Milk Shake
2878180,2408,Feta Crumbled Traditional Cheese
454555,13176,Bag of Organic Bananas
1030934,17355,Compostable Coffee Filters
90670,22395,Tomato Sauce
1655685,1640,Beyond Beef Fiesty Crumble
3258177,23025,Organic Stage 4 Green Bean Pear & Pea Baby Food
3267213,4605,Yellow Onions
3376443,49628,Yoghurt Blueberry
1037741,651,Organic Salted Butter
105950,9069,Signature Spicy Pickle Chips
1991315,18531,Organic Heavy Whipping Cream
2030816,31577,Whole Wheat Bunnies Baked Snack Crackers
2290728,45013,Apple Sauce
2683546,5097,Mexican Style Taco Shredded Cheese
908602,24838,Unsweetened Almondmilk
2849874,36724,Organic Sea Salt Roasted Seaweed Snacks
337933,33401,Goat Cheese Crumbles
782796,21292,Rainbow Bell Peppers
1016515,28871,Keurig Breakfast Blend Decaf Light Roast Coffee K Cups
2449559,30218,Peanut Butter Granola Bar
586271,27388,Lunchable Extra Cheesy Pizza
1658791,36914,Organic Gravenstein Apple Juice
1004361,43961,Organic Peeled Whole Baby Carrots
75058,44825,Brown Rice Crisps
2192717,8929,Organic Chicken Pot Pie
2480109,16154,Mini Peanut Butter Sandwich Crackers
1970387,48131,Versatile Stain Remover 65 Loads
1193411,28156,Total 0% Nonfat Plain Greek Yogurt
1198047,27845,Organic Whole Milk
397074,11766,Organic Wheat-Free & Gluten-Free Onion Crackers
494410,3389,Diet Dr.Pepper Soda Pack
358885,11361,Pure Almond Unsweetened Original Almond Milk
815324,5258,Sparkling Water
2035558,25588,Seedless Small Watermelon
665581,39812,Organic Thyme
1166903,28356,Natural Deli Slices Imported Light Swiss Cheese
999962,5808,Turkey Pastrami
128266,29346,Mild Italian Sausage
1497425,4799,Shredded Parmesan
1552579,49439,Organic Grade A Large Eggs
2337830,21526,Organic Golden Round Crackers
1357018,20583,Sourdough Baguette
2193747,25242,Organic Concord Grape Juice
2664927,13176,Bag of Organic Bananas
1426302,47209,Organic Hass Avocado
3381348,2966,Pure Coconut Water
958675,781,Organic Shredded Mild Cheddar
904880,7948,Organic Unsalted Butter
2642418,42282,Bag of Jumbo Yellow Onions
1765831,7503,Whole Almonds
260983,5450,Small Hass Avocado
3266419,12099,Honey Greek Yogurt
1860846,47209,Organic Hass Avocado
2501141,40706,Organic Grape Tomatoes
1497859,17854,Sofrito Tomato Cooking Base
2989069,12341,Hass Avocados
1626673,27104,Fresh Cauliflower
67293,44643,Gallon Freezer Bags
2969737,4920,Seedless Red Grapes
3200154,26324,Grass Fed Ground Beef
1538497,49683,Cucumber Kirby
2244874,21903,Organic Baby Spinach
2419970,32478,Reduced Fat 2% Milk
40654,8174,Organic Navel Orange
3056314,7781,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
1865668,5077,100% Whole Wheat Bread
1337811,23915,Uncrustables Peanut Butter & Grape Jelly Sandwich
2038001,1204,Rain Bath Refreshing Shower Gel
3304256,16168,Large Organic Omega3 Brown Eggs
2092862,30442,Low Fat Vanilla Yogurt
584285,23579,Peanut Butter Chocolate Chip Fruit & Nut Food Bar
1376738,23288,Distilled Water
1743973,18580,Pods Free & Gentle Laundry Detergent Pacs
2932718,40174,2% Reduced Fat Organic Milk
3274233,29118,French Vanilla Soy Creamer
2579259,26739,Dark Chocolate Squares With 88% Cocoa
206947,21903,Organic Baby Spinach
2785376,28199,"Clementines, Bag"
2566413,21333,Original Whipped Cream Cheese
1650183,47212,Organic Whole Grain Mixed Grain Cereal Apple Sweet Potato
3101450,44368,Fresh Mozzarella Cheese
2295870,48485,Soups Mushroom Bisque with Porcini
1098278,16797,Strawberries
311590,34243,Organic Baby Broccoli
3097850,22113,Organi Cheddar Cheese Mild sliced
1441145,36940,Chicken Culinary Stock
2990699,42244,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt
405119,30489,Original Hummus
1506822,18918,Organic Chopped Spinach
220502,28199,"Clementines, Bag"
1196188,28862,Chicken Fried Rice
2548757,2124,Cheese Ravioli
1282006,39832,Rise Krisipies Toasted Rice Cereal
352736,3656,Premium Organic Quinoa
2469493,34487,Hass Avocado Bag
1864631,43530,Caramel Corn Rice Cakes
2754586,21137,Organic Strawberries
40063,15693,Organic Peach Oo La Long Tea
440818,39475,Total Greek Strained Yogurt
231318,17652,Air Chilled Breaded Chicken Breast Nuggets
1068735,21526,Organic Golden Round Crackers
2264621,16759,Organic Carrot Bunch
3009681,14483,"Rice Chips, Seaweed, Teriyaki"
355864,17795,Organic Green Leaf Lettuce
12048,23909,2% Reduced Fat Milk
2785548,14095,"Green Beans, Organic, Cut"
1830874,5959,Four Cheese Thin Crust Pizza
580811,31040,Sea Salt Pita Chips
1572781,13457,Pad Thai Brown Rice Noodles
1425903,19348,Fat Free Milk
110523,8555,Sweet Potato Tortilla Chips
1483316,17872,Total 2% Lowfat Plain Greek Yogurt
76041,45123,Organic 21 Grain Thin Sliced Bread
116983,39693,Fresh Dill
693079,29941,Red Plums
394110,5450,Small Hass Avocado
2744514,22035,Organic Whole String Cheese
3277603,47055,7 Whole Grain Honey Puffs Cereal
2467948,16759,Organic Carrot Bunch
540839,40706,Organic Grape Tomatoes
1593631,8571,Baby Cucumbers
634004,13176,Bag of Organic Bananas
1534285,41806,Organic Greek Whole Milk Blended Strawberry Yogurt
1322112,29675,Organic Bagged Carrots
2507719,49381,Zucchini Squash
659649,14992,Green Beans
1424726,43750,Nondairy Cashew Simply Vanilla Ice Cream
2536957,45149,Chunk Light Tuna In Water
3102477,21137,Organic Strawberries
2216042,17600,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
1174689,36550,Organic Extra Large Grade AA Brown Eggs
322959,17747,Plastic Wrap
1246090,32782,Organic Unbleached Bread Flour
3023075,34450,Bag Of Organic Lemons
1973839,34050,Orange Juice
2876499,28545,Smoked Rainbow Trout
1671885,33499,80% Cocoa Madagascar Chocolate
3313252,10343,Teriyaki Chicken Bowl
865099,20600,Sweet & Salty Kettlecorn
2056015,38293,Ground Turkey Breast
851702,19057,Organic Large Extra Fancy Fuji Apple
924873,32028,Green Moroccan Mint Tea
3019823,47734,Organic Green Cabbage
2288870,35584,Pizza Four Cheese
2136882,47951,Assorted Chocolate Truffles
891653,22825,Organic D'Anjou Pears
2286755,17313,Hass Avocado Variety
2110623,14778,Organic Chocolate Chip Chewy Granola Bars
2344647,31618,Thick Medium Cheddar Slices
2045492,9996,Less Sodium Soy Sauce
3149116,24852,Banana
1944476,30091,Texas Toast Seasoned Croutons
1131486,17638,Vanilla Coffee Concentrate
1701108,33894,Goldfish Cheddar Baked Snack Crackers Multi Packs
2564761,20824,Lemon & Lime Blossom Scent Disinfecting Wipes
3310078,2966,Pure Coconut Water
2553110,781,Organic Shredded Mild Cheddar
2639643,39487,Organic Hot Cocoa
3048030,34590,Pitted Dates
1239752,30489,Original Hummus
2976958,47766,Organic Avocado
409376,13176,Bag of Organic Bananas
896912,33352,Organic Kale Greens
1053985,20114,Jalapeno Peppers
415214,10957,Fridge Pack Cola
1243890,34519,Simply 100® Blueberry Blended Non-Fat Greek Yogurt
1421961,8903,Semi-Sweet Mini Chocolate Chips
552381,22666,Cucumbers Facial Wipes Soothing - 30 CT
1883415,48865,Organic Ground Chicken
1678296,46932,All Natural Coconut Water
3077865,781,Organic Shredded Mild Cheddar
2853632,10246,Organic Celery Hearts
925004,196,Soda
3406814,30391,Organic Cucumber
1571150,4605,Yellow Onions
3309442,4658,Imported Mineral Water
1223100,25706,Hazelnut Bromstad Design Liquid Coffee Creamer
820520,35842,Organic Lemon Cayenne Sparkling Probiotic Drink
2175501,31355,Sliced Provolone Cheese
1585723,8412,Green Peas No Salt Added
2924867,39190,Vanilla Unsweetened Almond Milk
2940275,36865,Non Fat Raspberry Yogurt
2886067,13629,Organic Snipped Green Beans
2044073,19057,Organic Large Extra Fancy Fuji Apple
3369025,47144,Unsweetened Original Almond Breeze Almond Milk
1077184,35267,Organic Granny Smith Apples
648238,38452,Organic Whole Milk Washington Black Cherry Yogurt
2022618,39737,Organic Sandwich Crackers Peanut Butter
2998687,13838,Natural Free & Clear Dish Liquid
1478833,37065,Serrano Chile Peppers
3269454,7606,Greek 100 Protein Vanilla Fat Free Yogurt
2405090,10514,Assorted Compostable Flatware
2389046,26828,Unsweetened 100% Cacao Cocoa Powder
257423,47144,Unsweetened Original Almond Breeze Almond Milk
2068534,15290,Orange Bell Pepper
2477497,32655,Organic Large Grade AA Brown Eggs
1778693,21137,Organic Strawberries
2031672,29987,Shredded Mozzarella
2781620,5450,Small Hass Avocado
520887,17794,Carrots
2226763,42615,Dark Chocolate With Sea Salt & Almonds
3372420,48158,Blackberry Graham Soft-Baked Cereal Bars
2377822,43195,Cheerios Family Size Cereal
2418577,24864,Apple Berry Applesauce on The Go Pouches
3058477,18615,Organic Guacamole
3278844,32360,Creamy Deluxe Shells & Real Aged Cheddar Sauce
1447996,25890,Boneless Skinless Chicken Breasts
272275,24964,Organic Garlic
1604110,11179,Blueberry Fruit & Grain Cereal Bars
1901890,35951,Organic Unsweetened Almond Milk
799160,13838,Natural Free & Clear Dish Liquid
2099858,27104,Fresh Cauliflower
2830012,40592,Ultra Soft Facial 3-Ply White Facial Tissues
604213,31343,Shredded Mild Cheddar Cheese
2851550,34358,Garlic
1472490,48628,Organic Whole Wheat Bread
166697,10132,Organic American Cheese Singles
2272665,14870,Icelandic Style Fat Free Plain Yogurt
2101264,44103,Honey Whole Wheat Bread
1627263,22667,Original Sweet Dinner Rolls
1895648,19057,Organic Large Extra Fancy Fuji Apple
1327441,424,Linguine Pasta
1758522,46650,Special Reserve Extra Sharp Cheddar Cheese
1298365,16759,Organic Carrot Bunch
1960521,22849,Bunny-Luv Fresh Organic Carrots
816282,2825,Organic Original Hommus
1470977,33827,Fat Free French Vanilla Creamer
3023919,23594,Medium Salsa
1830887,47325,100% Pomegranate Juice
1357778,13782,18-in-1 Hemp Pure-Castile Soap Lavender
2009175,27156,Organic Black Beans
3014108,19049,Peeled Garlic
197037,22935,Organic Yellow Onion
3145360,34005,Black Seedless Grapes
451605,5876,Organic Lemon
2175178,41787,Bartlett Pears
2369803,24968,Sonoma Brut Sparkling Wine
1744679,28985,Michigan Organic Kale
2072781,13176,Bag of Organic Bananas
1833161,43789,Organic Basil
2060373,11461,White Corn Tortillas
2848284,21903,Organic Baby Spinach
1060153,37003,"Organic Apples, Carrots and Parsnips Puree"
2462746,49456,Very Cherry Calcium Rich Antacid Chewy Delights
3219948,11408,Crushed Tomatoes
1071168,4138,Arancita Rossa
2179137,2238,Vitamin C Super Orange Dietary Supplement
145434,46061,Popcorn
1323576,49235,Organic Half & Half
3213619,22935,Organic Yellow Onion
866535,16757,Barista Blend Pure Almond Milk
2092409,7806,Soft Pretzel Burger Buns
2786857,43545,Organic Coconut Yogurt
1134212,46676,Total 0% Nonfat Greek Yogurt
3219933,35168,Ezekiel 4:9 Sprouted Grain Tortillas
1532276,45007,Organic Zucchini
457233,37464,Apple Cinnamon Instant Oatmeal
3100263,29941,Red Plums
78752,31557,White Nectarine
3364096,27999,Organic Brussel Sprouts
2554576,14050,Double Chocolate Chip Protein Bar
1892861,32486,Shredded 3 Cheese Blend
537281,42244,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt
287279,49215,Kids Sensible Foods Broccoli Littles
3058029,24010,Wheat Gluten Free Waffles
1523285,24852,Banana
3206922,30824,Boneless Fried Chicken
1569698,36485,Organic Stage 2 Winter Squash Baby Food Puree
139381,23801,Fusilli No. 34
1906938,13176,Bag of Organic Bananas
2915334,2763,Uncured Hickory Smoked Bacon
983072,26790,Organic AppleApple
1318918,9739,Freeze Dried Instant Coffee
2308107,4921,Organic Roasted Garlic Mushroom Lentil Soup
2730533,28458,Black Bean Tamale Verde
146579,31355,Sliced Provolone Cheese
1144022,37825,Organic Whole Wheat Fusilli
1171913,44661,Bicolor Sweet Corn
2977882,18078,Wild Arugula
694826,34065,"Tomatoes, Crushed, Organic"
821052,26131,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt
3322484,18362,Organic Bread with 21 Whole Grains
702429,44422,Organic Old Fashioned Rolled Oats
847350,30016,Lighty Breaded Fishies
3095447,12872,Penne Rigate
2297683,43961,Organic Peeled Whole Baby Carrots
2694236,21137,Organic Strawberries
1258079,35749,Ginger Tea
2042224,9020,Boneless Skinless Chicken Thighs
3387408,21038,Organic Spelt Tortillas
1233899,43255,Banana Chia Pod
1073638,39180,Organic Lowfat 1% Milk
604628,129,Traditional Chicken & Orzo with Lemon Soup
89603,17900,Chai Classic Latte Black Tea Concentrate
387351,20670,Organic Lentil Vegetable Soup
3121795,33000,Pure Irish Butter
561551,3142,Organic Short Grain Brown Rice
2185143,8670,Diced Tomatoes
163447,21138,Fat Free Low Sodium Poppyseed Dressing
1891728,44359,Organic Small Bunch Celery
870127,4210,Whole Milk
1995390,907,Premium Sliced Bacon
1157425,22825,Organic D'Anjou Pears
